VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL INDEX STORM_ID PROB_LEAD PROB_VAL AGEN_INIT       AGEN_FHR AGEN_LAT AGEN_LON AGEN_DLAND BGEN_LAT BGEN_LON BGEN_DLAND GEN_DIST   GEN_TDIFF INIT_TDIFF DEV_CAT OPS_CAT
V12.0.1 GFSO  ALL  1560000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    61 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1500000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    62 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1440000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    63 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1380000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    64 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1320000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    65 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1260000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    66 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1200000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    67 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1140000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    68 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1080000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    69 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
V12.0.1 GFSO  ALL  1020000   20240630_180000 20240630_180000 NA       20240630_180000 20240630_180000 GENESIS  NA         NA       GENESIS NA        NA      BEST   AL      NA          NA          NA          NA         NA         NA    GENMPR      753    70 AL032024        NA       NA              NA       NA     NA       NA     NA           19.6    -94.4   66.35968   NA              NA         NA    FNOY    FNOY
